AAPL,MSI,SBUX,SMA_AAPL,SMA_MSI,SMA_SBUX,EMA_AAPL,EMA_MSI,EMA_SBUX,RSI_AAPL,RSI_MSI,RSI_SBUX
104.83,62.25,37.42,100.07142857142864,60.50714285714285,36.978035714285724,100.67011759128049,61.00199825399784,37.09587817272022,64.5840876073231,56.93496508641343,51.33981191306711
105.22,62.57,37.905,100.47142857142865,60.583571428571425,37.001785714285724,101.27676857910976,61.211065153464794,37.20376108302419,65.44686656888982,58.49148992725781,56.33033792452854
105.11,62.8,37.985,100.92571428571435,60.74999999999999,37.070357142857155,101.78786610189512,61.42292313300282,37.3079262719543,64.96613691070185,59.621149899633885,57.111685821694316
106.74,64.06,38.525,101.35000000000007,60.92714285714284,37.134285714285724,102.44815062164244,61.774533381935775,37.47020276902706,68.64185370369003,65.20744983956855,62.0478485959845
107.34,63.94,38.27,101.80142857142864,61.17571428571427,37.20785714285715,103.10039720542345,62.06326226434434,37.576842399823455,69.89400090622868,64.29513694521685,58.61697286837422
106.98,63.7,38.66,102.24785714285721,61.507857142857134,37.31,103.61767757803365,62.28149396243176,37.721263413180324,68.1360060018831,62.414324243928554,62.07124068631216
108.0,64.5,37.78,102.83285714285721,61.936428571428564,37.43035714285714,104.20198723429583,62.57729476744086,37.72909495808961,70.40716062165129,65.98612305308887,51.60424735474063
109.4,64.68,38.05,103.59357142857151,62.36142857142857,37.55035714285714,104.89505560305639,62.857655465115414,37.771882297011,73.2277737568524,66.75172140814989,54.15845690763816
108.6,66.76,38.355,104.3835714285715,62.89285714285713,37.70499999999999,105.38904818931555,63.377968069766695,37.8496313240762,69.17058714292976,74.02690650902373,56.92414943778489
108.86,64.46,38.33,105.28357142857149,63.269999999999996,37.84857142857142,105.85184176407347,63.5222389937978,37.91368048086604,69.75705110857402,58.72495672581732,56.622599443618235
108.7,63.42,38.725,106.07142857142864,63.457857142857144,37.98821428571428,106.23159619553034,63.50860712795809,38.021856416750566,68.88858147231872,53.354419210373706,60.20923184730752
109.01,64.14,38.895,106.73214285714292,63.66428571428571,38.09857142857142,106.6020500361263,63.592792844230345,38.138275561183825,69.67630716251823,56.331862888248615,61.67785269866448
108.83,63.94,38.825,107.18642857142864,63.77499999999999,38.21607142857142,106.89911003130946,63.6390871316663,38.229838819692645,68.5903474998894,55.276371343983776,60.68464520868493
109.7,63.55,38.865,107.66571428571434,63.91214285714285,38.32785714285713,107.27256202713487,63.62720884744413,38.31452697706696,70.94727825967779,53.183711774357825,61.07042285728098
111.25,63.7,38.925,108.12428571428578,64.01571428571428,38.43535714285713,107.80288709018355,63.63691433445158,38.3959233801247,74.60366311200016,53.9064983789981,61.67785891774705
112.82,64.43,38.945,108.66714285714292,64.14857142857143,38.50964285714285,108.47183547815908,63.74265908985804,38.46913359610807,77.66929589145775,57.35696263156444,61.89131487358699
114.18,65.25,39.06,109.31500000000007,64.32357142857143,38.586428571428556,109.2329240810712,63.94363787787697,38.54791578329366,79.92942292826577,60.89786518475858,63.1619127122804
113.99,65.4,38.915,109.83285714285721,64.41928571428572,38.6142857142857,109.86720087026171,64.13781949416004,38.59686034552117,78.73055015938468,61.52719995871777,60.42623743357446
115.47,66.0,38.785,110.4135714285715,64.56642857142857,38.65107142857141,110.61424075422681,64.38611022827203,38.621945632785014,81.10763918706195,64.02160900323581,58.000729164410345
114.67,65.94,38.91,110.96285714285723,64.72642857142857,38.66892857142856,111.15500865366324,64.59329553116909,38.66035288174701,76.15324497435392,63.57769043810468,59.67676728817703
116.31,65.66,39.1,111.55642857142865,64.80928571428572,38.76321428571428,111.84234083317482,64.73552279367988,38.71897249751407,78.98696033257553,61.43678889072716,62.14931220272788
116.47,65.27,39.88,112.06142857142865,64.85142857142857,38.89392857142856,112.45936205541817,64.80678642118923,38.8737761645122,79.24607264132226,58.4827837657472,70.22188156371234
118.625,65.81,40.26,112.77750000000007,64.78357142857143,39.02999999999999,113.28144711469575,64.94054823169733,39.05860600924391,82.39490482792499,61.26027743904229,73.21859393861837
117.6,65.6,40.105,113.4017857142858,64.865,39.156785714285704,113.85725416606965,65.0284751341377,39.19812520801139,76.45326229665429,59.59067385949861,70.11892136891908
119.0,65.56,39.85,114.13750000000007,65.01785714285714,39.23714285714284,114.5429536105937,65.09934511625266,39.28504184694321,78.71136096731975,59.25937734126406,65.22662761460451
118.93,65.72,40.605,114.8460714285715,65.13071428571429,39.359285714285704,115.1278931291812,65.18209910075231,39.46103626735078,78.30700165242474,60.212245210170515,71.55479337600372
115.07,65.44,40.425,115.2917857142858,65.23785714285715,39.47357142857141,115.12017404529037,65.21648588731867,39.58956476503734,60.002002176635436,57.6702227622332,68.36069883983825
114.63,65.51,40.185,115.64392857142866,65.37785714285715,39.56785714285713,115.05481750591832,65.25562110234284,39.668956129699026,58.32822387760087,58.145948616840904,64.24296714640178
115.93,65.32,40.235,115.97821428571437,65.49357142857143,39.661428571428566,115.17150850512921,65.2642049553638,39.744428645739156,61.72540105892963,56.296540645940865,64.71975652370844
115.49,65.2,40.655,116.16892857142867,65.54857142857144,39.78357142857141,115.21397403777866,65.25564429464862,39.8658381596406,59.94418240075659,55.104441979323006,68.51728660399297
115.0,65.0,41.785,116.22750000000009,65.5307142857143,39.97821428571427,115.18544416607483,65.22155838869547,40.12172640502185,57.939006635130696,53.08677149623057,76.00178139582037
112.4,65.27,41.9,116.11392857142867,65.52142857142857,40.19142857142856,114.81405161059818,65.22801727020274,40.35882955101894,48.6413594585911,55.45788797896981,76.61118173873544
114.12,65.29,41.515,116.01750000000008,65.4707142857143,40.38642857142856,114.72151139585176,65.23628163417571,40.512985610883085,53.91054369698749,55.63675562123359,70.1855074747869
111.95,63.52,41.33,115.82321428571437,65.29785714285715,40.55928571428571,114.35197654307153,65.00744408295229,40.62192086276534,47.31507894168085,40.236982187346506,67.26594692138649
111.62,63.29,41.56,115.48821428571439,65.12857142857143,40.735,113.98771300399532,64.77845153855866,40.746998081063296,46.38569607981238,38.73656212661331,68.99286777919181
109.73,62.31,41.625,115.00678571428581,64.91714285714286,40.85964285714285,113.42001793679594,64.44932466675084,40.86406500358819,41.37327509828698,33.076847928304865,69.48285722569196
108.225,61.91,40.445,114.26392857142866,64.63857142857144,40.87285714285714,112.72734887855648,64.1107480445174,40.80818966977643,37.86450344276072,31.08074278021903,53.0831773920288
106.745,61.73,39.565,113.48857142857153,64.36214285714287,40.83428571428572,111.92970236141562,63.79331497191507,40.642431047139574,34.74399832358668,30.197603950428224,44.6242715859633
109.41,63.99,40.2175,112.80357142857154,64.25000000000001,40.86053571428572,111.59374204656021,63.8195396423264,40.585773574187634,43.73576864471209,49.572057344818866,50.87514989080394
112.65,65.11,40.015,112.35500000000012,64.20642857142859,40.818392857142854,111.73457644035219,63.991601023349546,40.509670430962615,52.334952843650974,56.07832974667603,49.02556858989225
111.78,65.5,39.72,112.12000000000012,64.2107142857143,40.768035714285716,111.7406329149719,64.19272088690293,40.4043810401676,50.1198516833409,58.105317670481746,46.380224083831735
112.94,66.53,40.27,111.99928571428583,64.28357142857145,40.77410714285715,111.90054852630898,64.50435810198255,40.38646356814525,52.97763697946583,62.96632648712783,51.6215036173766
112.54,66.93,40.715,111.75714285714297,64.39857142857146,40.80839285714286,111.98580872280112,64.8277770217182,40.430268425725885,51.873970039587356,64.68025429520348,55.41857111030488
112.01,67.34,40.635,111.50857142857153,64.5514285714286,40.806964285714294,111.98903422642765,65.1627400854891,40.457565968962435,50.376446888780514,66.39691110724259,54.58907125333216
113.99,67.49,40.915,111.43642857142868,64.72928571428574,40.744821428571434,112.25582966290396,65.47304140742389,40.518557173100774,55.540201036254814,67.02830342491191,57.01422079125975
113.91,67.87,41.19,111.54428571428582,64.91500000000003,40.694107142857156,112.4763857078501,65.79263588643404,40.608082883354,55.28985964166462,68.63608617722959,59.312478472471206
112.52,67.53,40.895,111.43000000000009,65.07500000000003,40.64982142857144,112.48220094680342,66.0242844349095,40.6463384989068,50.989402358399936,65.55589396320981,55.86211163874451
110.38,67.08,41.025,111.31785714285722,65.32928571428575,40.62803571428572,112.20190748722963,66.1650465102549,40.69682669905256,45.164958984541755,61.614698999160964,57.04790647474024
109.33,66.51,40.72,111.1542857142858,65.55928571428575,40.56803571428572,111.81898648893235,66.21104030888758,40.699916472512214,42.59406703227101,56.94470276091073,53.4216660002537
106.25,65.06,39.94,110.90571428571437,65.75571428571432,40.44767857142858,111.0764549570747,66.05756826770256,40.59859427617725,36.102296831213856,47.15372552806352,45.462779360495674
106.26,64.51,39.615,110.76535714285724,65.9414285714286,40.38839285714287,110.43426096279808,65.8512258320089,40.46744837268695,36.13632995922953,44.059235828959565,42.61398880811934
107.75,64.43,40.59,110.83714285714294,66.13428571428574,40.461607142857154,110.07635950109167,65.66172905440772,40.483788589662026,41.16468201241472,43.610923896597306,52.27562583593747
111.89,65.43,41.245,111.0142857142858,66.23714285714289,40.53500000000002,110.31817823427944,65.63083184715336,40.58528344437376,52.38310127581074,50.4042504634619,57.457523312214676
112.01,65.11,39.895,110.96857142857151,66.23714285714289,40.52642857142859,110.54375446970886,65.56138760086624,40.49324565179059,52.664837714416215,48.395050674006214,46.29919436545883
109.25,64.35,40.115,110.78785714285722,66.15500000000003,40.55464285714287,110.37125387374768,65.39986925408408,40.44281289821851,45.93319458436615,43.917487269027966,48.06910627195916
110.22,64.11,40.435,110.59357142857151,65.98214285714289,40.566428571428595,110.35108669058133,65.22788668687286,40.441771178456044,48.42813680032922,42.57779128040164,50.618556911133105
109.8,63.76,40.21,110.39785714285722,65.75571428571432,40.53035714285716,110.27760846517049,65.03216846195649,40.41086835466191,47.408033937264406,40.63122081216673,48.804310729479845
106.82,63.41,39.79,110.02714285714293,65.47500000000002,40.47000000000002,109.81659400314776,64.81587933369562,40.328085907373655,40.83546215349893,38.7246238657103,45.52425825168667
105.99,64.05,40.305,109.45571428571436,65.22928571428574,40.42642857142859,109.30638146939472,64.71376208920287,40.3250077863905,39.205141860540394,43.907823394680506,49.96484614075574
108.72,64.02,40.6125,109.08500000000006,64.95428571428573,40.38517857142858,109.22819727347543,64.62126047730915,40.36334008153843,46.73742833117407,43.721129858245305,52.456845280729326
109.55,64.31,40.645,108.87285714285721,64.72428571428574,40.36732142857144,109.27110430367871,64.5797590803346,40.40089473733331,48.81383631165367,46.10665469459691,52.72484143804619
112.4,65.36,41.37,109.01714285714294,64.6014285714286,40.3919642857143,109.68829039652155,64.68379120295666,40.53010877235553,55.26307094633004,53.750646659918,58.363252069101826
112.98,65.48,44.11,109.27785714285723,64.52785714285717,40.634107142857154,110.12718501031868,64.78995237589577,41.00742760270813,56.465223902103304,54.54415490974067,71.96978286048771
113.1,65.71,44.06,109.76714285714294,64.57428571428575,40.92839285714287,110.5235603422762,64.91262539244299,41.414437255680376,56.724328613459754,56.09887670720389,71.5105375029007
109.14,64.94,44.17,109.97285714285724,64.60500000000003,41.25375000000001,110.3390856299727,64.91627534011725,41.78184562158966,46.82105433983286,49.94053586707572,71.93483411126851
115.31,63.84,43.7825,110.51285714285723,64.56285714285717,41.48178571428572,111.001874212643,64.77277196143496,42.04859953871104,58.86986627706698,42.72486238864507,68.08786477452992
118.9,63.83,44.525,111.01357142857151,64.44857142857147,41.71607142857143,112.05495765095726,64.64706903324362,42.3787862668829,63.983194404962994,42.66451166920332,71.2594999961659
117.16,62.41,43.765,111.38142857142866,64.25571428571432,41.99250000000001,112.73562996416297,64.34879316214447,42.56361476463184,60.08427844299425,35.08564493027335,64.22353905337515
118.63,62.81,43.995,112.05142857142866,64.14571428571432,42.26964285714286,113.52154596894124,64.14362074052521,42.7544661293476,62.181000029047794,38.40489535425497,65.3389161324877
118.65,64.01,44.245,112.65357142857151,64.13857142857145,42.54178571428572,114.20533983974907,64.12580464178852,42.95320397876792,62.210085094147175,47.13765721631535,66.55930026013971
119.56,63.94,44.35,113.35071428571437,64.1514285714286,42.83750000000001,114.91929452778253,64.10103068955004,43.13944344826553,63.58244147588999,46.72153205867915,67.0835062193346
119.94,64.0,44.82,114.28785714285723,64.19357142857146,43.19678571428573,115.58872192407819,64.08755993094337,43.36351765516346,64.16762683540414,47.15217859761952,69.39608643690062
118.93,64.66,44.5,115.21214285714295,64.23714285714289,43.49642857142859,116.03422566753443,64.16388527348425,43.515048634475,61.3460511867232,51.77025940424254,65.99638939201907
119.72,67.78,44.41,115.99785714285724,64.50571428571432,43.76767857142859,116.5256622451965,64.64603390368636,43.63437548321167,62.72664096737689,66.61993483162081,65.03143718250686
122.02,68.22,45.59,116.88857142857152,64.78500000000004,44.120892857142884,117.25824061250363,65.12256271652818,43.89512541878345,66.48031179733053,68.1110953719824,71.0152656343183
124.88,68.57,45.395,117.7800000000001,65.01428571428575,44.40839285714288,118.27447519750314,65.58222102099108,44.09510869627899,70.46357061512015,69.28644574838852,68.9165098146508
126.46,70.0,45.9125,118.74285714285725,65.3371428571429,44.53714285714288,119.36587850450272,66.17125821819228,44.337427536775124,72.41388588736613,73.57232034373756,71.3374571430875
127.08,69.91,45.79,119.74142857142867,65.63714285714289,44.6607142857143,120.39442803723568,66.66975712243331,44.531103865205104,73.16275185826044,72.88299106499377,69.94863941119121
127.83,69.79,46.015,121.07642857142866,65.98357142857147,44.79250000000002,121.38583763227092,67.08578950610887,44.728956683177756,74.07942082023125,71.91547530685112,71.06296664778677
128.715,69.12,46.5,122.03392857142866,66.36071428571431,44.98660714285716,122.36305928130146,67.35701757196102,44.96509579208739,75.15770432596796,66.59952138458792,73.35639655261991
128.45,69.03,46.585,122.71607142857151,66.73214285714288,45.13375000000002,123.17465137712793,67.58008189569955,45.18108301980907,74.16284442716353,65.89488839909549,73.7490757864295
129.495,69.83,46.755,123.59714285714293,67.26214285714289,45.34732142857145,124.0173645268442,67.88007097627295,45.39093861716786,75.53795097902984,69.03139145415757,74.55674282700156
